note_title,published_date,authors,avg_rating,thumbnail_url
귤엔터테인먼트 : 제주 유기견을 아이돌로 키워 안방에 데뷔시키다,"August 19, 2023","김윤영, 구낙현",4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230814/1691973931131ba36726f785e8956f853501588593.png
"집무실 : 감도를 더한 공유오피스, 일터의 선택권을 넓히다","August 18, 2023","김성민, 정형석",4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230809/1691566139020b54158d61319646f6c2043f2d4667.png
"파리 생제르맹 FC : 가장 프랑스다운 매력으로, 글로벌 브랜드를 꿈꾸다","August 17, 2023",백수진,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230813/1691934023b1c3665054d7e92b224718b61198648f.png
"포커스미디어코리아 : 엘리베이터TV, 아파트 단지에 스며들다","August 16, 2023",서창호,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230809/16915661157e48202838cc00b9312e476147e634cd.png
"모리함 : 인생을 풍요롭게 하는 건, 아주 작은 삶의 조각들이다","August 15, 2023",최나영,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230809/16915660906063935d90fb14ca824303916027373c.png
"피오나 배 : 한국을 알리는 PR 전문가, “네트워크보다 기획이 먼저다”","August 14, 2023",피오나 배,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230804/16911108320390624cfa58403d58128cfe8946c3ea.png
"DJ 코난 : 클럽부터 폐터널과 광화문 광장까지, 사람들을 춤추게 하다","August 12, 2023",임동욱,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230804/169112344106268f900d4a0a1125887b9dc5793038.png
"HFK : 10년차 HBR 읽기 모임, 직장인 공부 커뮤니티의 성지가 되다","August 11, 2023",김재윤,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230727/1690432317e7418b213f344ebaeb6730d6922155b9.png
"뮈글러 : 마돈나부터 블랙핑크까지, 시대를 초월한 스타일을 창조하다","August 10, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230804/1691110855cc5294cd5861440b8f04e5b7f2050fb4.png
나가오카 겐메이 : 물건과 오래 관계 맺는 것이 좋은 디자인이다,"August 9, 2023",나가오카 겐메이,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230808/169145823733e0fc0aa576785f53b06c84c52b178e.png
"산펠레그리노 : ‘섬세한 입가심’을 강조한 탄산수, 파인다이닝을 장악하다","August 8, 2023",주재우,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230801/16908729137317de91882614eef78aebc3a37c1900.png
"청기와타운 : 여권 없이 떠나는 LA 고깃집, 힙 아닌 스테디를 꿈꾸다","August 7, 2023",차승희,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230805/1691244695fa3d8583db462542037c66ece5e45bf2.png
웅크린 감정 : 민망함을 마주하고 한 단계 나아가기,"August 5, 2023",김지원,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230727/16904323651de1bc14ec3d951b64ed3e5566a51077.png
"Thick Data : 비즈니스에 뛰어든 인류학자, 빅데이터에 ‘왜’를 더하다","August 4, 2023",백영재,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230726/16903482085a689023046b8e4d435e22125afed239.png
"바비 : “악마는 열심히 일하지만, 바비 마케팅팀은 더 열심히 일한다”","August 3, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230727/1690432347de8d5a71403e18b7a19992dae2e1afc9.png
하고엘앤에프 : ‘매출 500억’  마뗑킴 투자사가 브랜드를 키우는 법,"August 2, 2023",이도은,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230727/1690425644182f4265a933a136aa1f544b7be78f2a.png
"뉴발란스 : 117년 된 대디슈즈, 본질을 지키며 쿨한 브랜드가 되다","August 1, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230726/16903482249c49e3a26ffc1f7dc3a2237c606076fc.png
"배우 이순재 : 아흔의 현역, 바닥부터 쌓은 기본을 말하다","July 31, 2023",지주연,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230727/16904607396011500b83559365c9889f52a5898ce1.png
밀란 쿤데라 : 한없이 무거운 세계에서 참을 수 없이 가벼운 존재로,"July 29, 2023",장은수,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230713/1689224882dfd4ebc589417aef22dc8dfb0fbfb578.png
"알베르트 키츨러 : 걷기를 말하는 철학자, “걸으면서 견딤을 배워라”","July 28, 2023",알베르트 키츨러,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230722/16899640347d33ae2f920bea59b78b1fe8696ce9ff.png
"할리데이비슨 : 혼다에 밀렸던 미국 바이크의 자존심, 130만 커뮤니티로 부활하다","July 27, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230721/16899061800a84f68f36fb2d5d6720b45f87539468.png
"임경선 작가 : 창작자는 누구보다, 자기 자신과 사이가 좋아야 한다","July 26, 2023",임경선,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230724/1690165100a0377fca3bacf982a54b353d3a67a617.png
"마더그라운드 : 생산가와 만든 이를 공개하는 운동화, 좋은 발자국을 말하다","July 25, 2023",이근백,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230721/1689906159c981324f6f0458f9704de646b29e6f8c.png
"힌지 : 만남은 게임이 아니다, 진지한 데이팅 앱의 탄생","July 24, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230719/1689731660320d2ea1859b522c4ee126fcadc33ca2.png
"류이치 사카모토 : 자연을 동경한 음악가, 덜어냄을 통해 영원을 연주하다","July 22, 2023",롱블랙,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230719/168975578157c8132a074eeda3c684e6199709345e.png
"정지우 : 세상엔 100가지 사랑이 있고, 우린 모두 단 하나의 사랑을 한다","July 21, 2023",정지우,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230711/16890495270011032b716e6e36b4989fb5b94ef4ba.png
"정현채 : 죽음을 사유하는 것은, 삶을 사유하는 것이다","July 20, 2023",정현채,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230713/1689225772b7cc3c66b87128699c7a95c197eac2fa.png
"최재천 : 타잔을 꿈꾸던 생명학 박사, “알면 사랑한다”","July 19, 2023",최재천,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230713/16892257501c8d594e8964ac2167d67bad6dd8025e.png
"애나 램키 : 도파민네이션의 저자, 중독 사회에 경고하다","July 18, 2023",애나 램키,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230711/1689049450fc4c2c6f6a17bd4a011b895f9ae74647.png
"유현준 : ‘좋은 도시’를 사유할수록, 우리는 더 다정한 이웃이 된다","July 17, 2023",유현준,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230711/1689049401576c972b4532f40d26d843af1400bcd4.png
퇴고의 힘 : 다듬을수록 선명해지는 건 이야기만이 아니다,"July 15, 2023",김지원,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230705/1688550360247a1abf723315de64654a8a92691b21.png
"최장순 : 구찌, 빅히트, 카시나가 선택한, 브랜드 기획자의 생각법","July 14, 2023",최장순,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230707/168870620218c2c7d8c0394aa2b0c3551d81490b67.png
"노 리밋츠 : 휠체어에서도 편한 옷, 13억 명 패션 시장의 가능성을 열다","July 13, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230712/1689148580c26b25e9be06ed519dbe038b62335b95.png
"헬리녹스 : 세상에 없던 초경량 체어, 아웃도어의 빈티지를 꿈꾸다","July 12, 2023",라영환,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230707/1688706168b93211bb698a464c3fb78b493c576a87.png
"바텐더 김용주 : 칵테일에 세계관을 녹여, 바를 엔터 비즈니스로 이끌다","July 11, 2023",차승희,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230707/16887150842fe67465454a9b1f3dddcaa1acc69c02.png
"베르나르 베르베르 : 백지는 고칠 수 없다, 무엇이든 쓰는 것이 시작이다","July 10, 2023",김포그니,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230707/16887061468fd601163342a33ab9cf36acb8a9174c.png
"펜닥터 김덕래 : 만년필 1만 자루 고친 수리공, ‘반려 펜’의 세계를 열다","July 8, 2023",김덕래,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230607/1686128720f799f048f1c37460566f5a1ce8b99b0c.jpg
"위키드와이프 : 떡볶이 페어링에서 구독 플랫폼까지, 와인을 새롭게 제안하다","July 7, 2023",이영지,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230706/1688632559e415caf74271906270362bc8daf415d0.jpg
레이즈 : 85년 역사의 세계 1등 감자칩이 고객의 관심을 끄는 법,"July 6, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230629/16880227791fd39a7e7f9da82a6912e7190790befb.png
"아라리오 김창일 : 터미널 사업자, 세계 100대 콜렉터, 미술가 씨킴의 꿈","July 5, 2023",김창일,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230629/16880245903f173011c95fa0fcbdd07a97dc9741cf.jpg
"케이크 : 지구를 생각한 스웨덴 바이크, 라이더 문화의 편견을 깨다","July 4, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230621/1687341230ed78463b9f6b1fe9de88784a38e3710d.jpg
에어로케이 : 청주의 작은 항공사는 왜 콘텐츠 맛집이 됐나,"July 3, 2023","나혜미, 김상보",5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230626/1687763891521389b943f11f601f86932e2393adf6.jpg
주의력 연습 : 스마트폰을 켤 때마다 뭘 할지 잊어버렸던 당신에게,"July 1, 2023",장은수,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230712/168912254176d13e81b95759d7b36f1c5a7a942f3d.png
"카메라타 : 진공관 스피커와 1만여 장의 LP로, 사색의 공간을 만들다","June 30, 2023",황인용,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230621/168734024720f2cb9e32fdeb7096a33dc5c3eeb8c3.jpg
"칸 라이언즈 : 나이키부터 파타고니아까지, 크리에이티브 트렌드를 읽다","June 29, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230620/1687240217ae47b8791fe9521452f11fc1d5b62891.png
"븟 : 연 2만 벌 팔리는 조리복, 요리사의 가치를 높이다","June 28, 2023",차승희,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230620/168723179471633b07da7d8d1b7d7a8784f45aee1b.jpg
"BOSE : 60년 역사의 오디오 브랜드, 음악에 집중해 애플에 맞서다","June 27, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230620/168723176265b4d66bec97afb7e9df132be298328d.jpg
"켈리타앤컴퍼니 : 성심당과 간송미술관, 깊이 공부한 디자인엔 ‘격’이 깃든다","June 26, 2023",김인애,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230623/1687498080954936a49a7380463427bdeae9d70acc.jpg
혼자 있는 시간의 힘 : 무리 지어 다니며 성공한 사람은 없다,"June 24, 2023",김지원,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230619/16871676456a69558370b64990be194b083351b7cc.jpg
"지용킴 : 햇빛도 패션이 될 수 있다, 전에 없던 옷을 제안하는 법","June 23, 2023",이도은,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230616/168687824007be12c9c015d6308fc84ca014e9fc79.jpg
"슈퍼플라스틱 : 바보 고양이와 허세 토끼로, 엉망진창 디즈니를 꿈꾸다","June 22, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230616/168687822267e211b62acc47b4babf49cce10bd3c1.jpg
"도정한 : 남양주에서 숙성한 3000개 오크통, K위스키의 미래가 되다","June 21, 2023",차승희,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230615/1686812891cd48563f1fed49b6d6cd8cd5e9a9883e.jpg
"스팸 : 86살 햄 통조림, 충성 고객을 파고들어 요즘 브랜드가 되다","June 20, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230619/1687139677a1d50cd6b9a67bc18d26d885f9ba5066.png
"하라 켄야 : 사상가가 된 디자이너, ‘유동의 시대’를 말하다","June 19, 2023",유영규,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230615/1686832435e7dbd49cec04ddeca48c037edcb3a666.jpg
"롱블랙 X 트렌드콘서트 2023 : 로컬의 시대, 유일무이한 경험을 말하다","June 17, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230613/1686619849c73ea6bb32fbb6530b79035024bfb9e7.png
"이충걸 : GQ 초대 편집장, 문장으로 독자를 압도하는 법","June 16, 2023",김포그니,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230612/168655964519a0c0b6fd9466b1ebe10bba3ee635a6.png
"사바나 바나나스 : 미국의 괴짜 야구팀, 춤으로 680만 팬을 사로잡다","June 15, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230601/1685579745bd29b73ce6de88cf458ef67ab8b2ef55.jpg
"추상미 : 118년 광장시장, 빈대떡집 손녀가 핫플레이스로 만들다","June 14, 2023",추상미,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230610/1686397002ec9bd5ec92e9f96203e9f1991cfe6c75.png
"크록스 : 모래밭에서 태어난 못난이 신발, 오스카의 레드카펫을 밟다","June 13, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230607/1686126246471cc483c4aa1334cb749861f7518189.jpg
"최인아 : 일을 열심히 하는 것과, 인생을 잘 사는 건 다르지 않다","June 12, 2023",최인아,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230531/16854996931de7893a6762444658df3c613c14e7b1.jpg
"수박빈티지 : 비즈니스맨이 된 목사, 브랜딩에 뻘짓을 더하다","June 10, 2023",김정열,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230531/1685510312f901a5b41c9c2d95c0993841b857b5ee.png
"서울브루어리 : 성수동 7층 양조장, '술 마시는 기분'을 설계하다","June 9, 2023",차승희,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230530/1685435540a701b3a2e200ee5ba11fe915460295a2.jpg
"움프쿠아 은행 : 요가부터 코워킹까지, 머물고 싶은 은행의 탄생","June 8, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230530/1685435517f91fda3dd27c5583218064db40fe281e.jpg
"Root Square : 6000평 벌판에 선 스마트팜, 낭만의 광장이 되다","June 7, 2023",이수진,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230510/1683685973c21a5971fcb8a25ae4116289caa400ba.png
"스마트 브레비티 : 26초 만에 독자를 사로잡는, 디지털 시대의 글쓰기","June 6, 2023",전병근,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230530/1685435561e4ce1b8d4de6b39e7840908c7969b777.jpg
"윤태호 : 독자가 공감하는 만화는, 그림으로만 만들어지지 않는다","June 5, 2023",윤태호,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230526/168508384468fba08b009f3ffca7015b7a2234e4e3.jpg
"안녕하세요, 시간입니다 : 아껴쓰지 마시고 선명하게 쓰세요","June 3, 2023",김지원,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230518/1684411862e2961f0a5f27a03ae47aee1b0b2eb229.png
"NPO 마케팅 리포트 : 비영리단체의 생존법, 크리에이티비티에서 찾다","June 2, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230601/1685582350b4d7fbe968939d64f2da0e5b8e793c80.png
"미라이 편의점 : 소멸되던 마을의 폐교, 세상 가장 아름다운 편의점이 되다","June 1, 2023",금동우,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230526/1685084011fc317d6affd40fef5254d8214dfdcaa2.jpg
"코스모스 리조트 : 송곳산에 고릴라 세계관을 입혀, 울릉도를 브랜딩하다","May 31, 2023",권정윤,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230510/1683685996c89cbd25eec421f6cf2b35e9aac70023.png
"글로우서울 : 호우주의보와 청수당, 온천집...영화 같은 공간 경험의 탄생","May 30, 2023",유정수,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230524/16848899867d88fcb88e029df2424ce27bef4826a8.jpg
"디 에어하우스 : 48시간 논스톱 페스티벌, 양양 숲에 2만명을 모으다","May 29, 2023",박민규,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230519/168447819867d4024ea519036e5e4c77920f8d7a74.jpg
"원계홍 : 55세에 데뷔한 뒷골목 화가, 산동네와 변두리를 기록하다","May 27, 2023",허유림,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230523/16848246513ed3bf32da793b31eae2f07c54723e8b.png
"누니주얼리 : 좌판에서 백화점까지, 보석을 세공하듯 브랜드를 다듬다","May 26, 2023",손누니,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230518/1684411147cdaaac1d170e62a394c9863035b66108.png
"IWA : 돔페리뇽 출신 양조가, 스토리로 마시는 사케를 기획하다","May 25, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230517/16843064029c11545110c04a4db7a4943b53c769f7.jpg
"ㅁㅁㅎㅅ : 한옥마을에 뜬 수제버거,  왜관에 연 8만 명을 불러오다","May 24, 2023",한다혜,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230510/16836860141d70d7b6699360a82f3b6b261f34b449.png
"메가커피 : 20년 저가 카페 시장의 신흥 리더, 재무제표로 읽다","May 23, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230517/1684306383718c6ac1ba22e2cd3e2bf8bde3bb146e.jpg
"김해김 : 관종력과 실험 정신으로, 파리 패션계를 사로잡다","May 22, 2023",김인태,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230516/1684222252d93c08dc0cac59a507537cedde6f7b15.jpg
"김찬용 : 1세대 전시해설가, 예술에 빠져드는 지름길을 안내하다","May 20, 2023",김찬용,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230516/16842276767c7f8dfb7c0fbb8892544f92b7edb657.jpg
"250 : 뉴진스 프로듀서, ‘뽕’에서 한국 가요의 뿌리를 찾다","May 19, 2023",이기원,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230516/16841994672209ca9e0e05defbfea21cdeed941ec3.png
"Kith : 보그부터 BMW, 스타워즈까지, ‘컬래버 장인’ 된 뉴욕 편집숍","May 18, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230512/16838716601e04a5320d04db087f8ef6a82d02ef41.png
"해녀의 부엌 : 연극이 된 제주 해녀의 삶, 잊지 못할 해산물 다이닝을 창조하다","May 17, 2023",최지혜,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230510/16836860337f48faf570329b7d1d425795900b7c0e.png
"스탠리 : 110살 텀블러, 고객에 귀기울여 브랜드 르네상스를 열다","May 16, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230509/168360153608824deb04f9199fd75107c618a7fa63.png
"골목길 연구자 모종린 : 전국 220곳 골목을 누비며, 로컬의 성공 비결을 읽다","May 15, 2023",모종린,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230510/1683707805e47d8dde5ce44144243a0559cd070863.png
"아이 웨이웨이 : 예술계의 이단아, 억압을 향해 가운뎃손가락을 들어올리다","May 13, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230427/168257174896d85a9731f6d6ce9ec1b7906e6d9344.png
바르셀로나 : 벼룩 시장·심야 영화 상영회로 노동자의 ‘축제’를 열다,"May 12, 2023","성예은, 권승완",4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230511/1683796426c2f4b3ac4e8954cc4fada2337bacf98c.png
"리로드 : 도쿄 빈티지 천국의 2층 상가, ‘옛 동네’의 감각을 되살리다","May 11, 2023",이원제,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230504/1683191564b38315190e299b59382bfc9131501e21.png
"댄싱사이더 : 충주 사과밭의 사이더 양조장, 2030 니치마켓을 일으키다","May 10, 2023",전미영,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230510/1683685503415a49754a5f4b90e622b43be229b9f4.png
"마스터카드 : 브랜드 스토리텔링은 끝났다, 스토리메이킹 하라","May 9, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230503/16830787938055d7a3c9c53864ede7e7d5ee35a7a5.png
"정구호 : 다 버리고 핵심만 남겨라, 감각의 모험가가 조언하다","May 8, 2023",정구호,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230505/1683287014f618f6b0da1e8c4277bba7ba87035b7b.png
"얼스어스 : 안녕하세요, 포장이 되지 않는 이상한 카페입니다","May 6, 2023",길현희,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230502/1682989820c7d70651567971adf7aa457eec28a4d3.png
"프라하 : 라벤더 와인부터 중세 가정식까지, 도시가 ‘낭만’을 파는 법","May 5, 2023",김산슬,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230425/16824010568a601a9da64adc9b46ae3c8e9a212675.png
"모금가 최종협 : 병원에 머무는 순간에도, 어린이는 웃을 수 있어야 한다","May 4, 2023",최종협,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230430/1682845458403463a126f641248d2bc49347475044.png
"Who gives a crap : 신경 쓰이는 화장지를 팔아, 147억을 기부하다","May 3, 2023",롱블랙,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230503/1683076697dc71a811defc123244effd7e3a726170.png
"신카이마코토 : 빛의 마술사, 애니메이션 성공 공식을 다시 쓰다","May 2, 2023",송효정,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230425/1682407502c9f183debd17c7df05ee4beed6d0a418.png
"고도원 : 좋은 콘텐츠는, 한 사람의 가슴에 꽂히는 편지와 같다","May 1, 2023",고도원,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230426/1682498714e761ff0ef189681ed91d979b72f39ef0.png
휴먼카인드 : 인간은 정말 이기적일까? 팩트체크를 하다,"April 29, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230420/16819552601489448c31a6965a55cae05c68996668.png
"도쿄 : 수제 양조장과 맞춤형 문구, 골목을 살리는 젊은 장인들","April 28, 2023",김지은,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230419/1681868639f8099357943bac7224fe4d18a69b5635.png
"아트부산 : 도전하는 아트페어, 부산을 영컬렉터의 도시로 만들다","April 27, 2023",허유림,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230419/1681866465c96d17b7cf19c4e0ede23980d837b913.png
"블랭크 스트리트 : ‘적당한 커피’로 뉴욕을 파고들어, Z세대 스타벅스를 꿈꾸다","April 26, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230414/16814549847d6b40f80bb72693271e48d7f52ae728.png
"한화이글스 : 이야기의 힘, 승부를 초월한 팬덤을 만들다","April 25, 2023",박찬혁,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230419/168188059083b14dcc09aac5893a0c358c7a942f31.png
"민주킴 : 사랑하고 꿈꾸고 용감해져라, 패션으로 마음을 디자인하다","April 24, 2023",김포그니,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230417/1681695269bc2d3fa9935f758f9aba9ecf7bf790de.png
"오타니 쇼헤이 : 태도도 실력이다, 운도 끌어당기는 야구인의 전략","April 22, 2023",신원철,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230412/1681278715fd062af86df9dc99ad1f3106af9209df.png
"피렌체 : 르네상스의 발원지, 샌드위치와 커피로 역사를 현대화하다","April 21, 2023",강화자,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230410/16811057002a5232b32c84ba5498618eeb6f281572.png
"트래쉬버스터즈 : 오렌지색 다회용기로, 쓰레기 사냥하는 스타트업","April 20, 2023",곽재원,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230419/168189414718b2897f6c2bebf10019f6d769cfa297.png
"CU : 연 7조원 매출의 트렌드 실험실, 재무제표로 읽다","April 19, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230413/1681369769ad148a0a39fe8c403cac044634d2b9f1.png
"마초의사춘기 : 패션 디자이너, 식물로 공간 트렌드를 이끌다","April 18, 2023",심영규,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230412/1681275805203df7fca9f14ea54256cfccbfa355d6.png
송길영 2 : 빅데이터 전문가가 나이듦에 주목하는 이유,"April 17, 2023",송길영,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230410/1681094864d551576dea48bc8766975d270337b45b.png
"인공지능의 시대, 인생의 의미 : 중요한 것은 최적화가 아니라 만족이다","April 15, 2023",장은수,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230403/1680510770a4c08b37a0a4b670426285f94b6cacc7.png
"파리 : 헤밍웨이의 책방부터 루이비통 갤러리까지, 일상이 예술이 되다","April 14, 2023","정희태, 윤유림",4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230413/1681359505d6db98b8beba9a13a4bd548f547ffab0.png
"배우 김신록 : 무엇을 훈련할 것인가 찾는 것이, 훈련의 시작이다","April 13, 2023",정시우,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230410/1681111332e6dbdbc9b50639ed610847cc16c9ee7b.png
"쿠보타 오사무 : ‘조제’부터 ‘드라이브 마이 카’까지, 23년 차 PD의 감각","April 12, 2023",요시무라 타케시,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230410/168109571519b658ad35eb2f0438303a6f3e7b929e.png
"맥도날드 : 팬들의 팬이 된 맥도날드, 마케팅에서 답을 찾다","April 11, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230403/16804869346cea526ec03551685573296ddf05d265.png
장강명 : 마음 편한 소설은 쓰고 싶지 않습니다,"April 10, 2023","장강명, 김혜정",4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230403/16804974453647db65441c933c58d3a0ce1b3146f3.png
"안도 타다오 : 콘크리트에 희망을, 푸른 사과에 청춘을 담다","April 8, 2023",노은실,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230404/168059290778de379a9d1de8322ba7204ac561a1d3.png
"빌 벤슬리 2 : 호텔계의 윌리웡카, 희소한 경험이 호텔의 경쟁력이다","April 7, 2023",윤경혜,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230324/16796486240e7b50675a4b6fceb7664205dbe9334e.png
